# This is CartPole simulation from 15.07.2021 at time 14:16:36
# Done with git-revision: 603d21962bca5d3a642044a4cd2195dda129ea73
#
# Length of experiment: 1.62 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: lqr
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.020000000000000004,0.0,0.0,-4.144108278121586,1.0,0.0,0.0,0.0,-1.9097433158954666,-0.08601972474568978,-0.5341824939521256,0.08601972474568896
0.04000000000000002,-0.000662731,-0.06792951,-1.4054988947031177,0.99999976,-0.00066273095,-0.0003053326,-0.031277724,-0.642187884470584,-0.06082518576563002,-0.3777244059248591,0.08601972474568896
0.06000000000000004,-0.0022478902,-0.091302715,-0.06135464873502148,0.9999975,-0.0022478884,-0.0010336399,-0.04180967,-0.0075509284836732735,-0.04290065157845549,-0.2664130479387386,0.08601972474568896
0.08000000000000006,-0.0040867575,-0.0928628,0.5618726191436842,0.99999166,-0.0040867464,-0.0018711467,-0.04195246,0.297671984430843,-0.029190253677447264,-0.18127147645046732,0.08601972474568896
0.10000000000000007,-0.005857982,-0.08435547,0.8158896691287445,0.99998283,-0.0058579487,-0.0026627115,-0.037096687,0.4322357235463119,-0.018066629936255768,-0.11219377259333556,0.08601972474568896
0.12000000000000009,-0.0074190064,-0.07178556,0.8840374946788342,0.99997246,-0.0074189384,-0.003335637,-0.030035289,0.4791424896853911,-0.008651494893466588,-0.05372578361845585,0.08601972474568896
0.1400000000000001,-0.008718123,-0.058166593,0.8615889473374053,0.999962,-0.008718012,-0.0038598208,-0.022203049,0.4817446401241809,-0.0004603027418593336,-0.002858480044505618,0.08601972474568896
0.16000000000000011,-0.009748702,-0.044959,0.7977841754912652,0.9999525,-0.009748547,-0.004226928,-0.0143253645,0.46264664906008657,0.0067839873408021,0.04212856164516962,0.08601972474568896
0.18000000000000013,-0.010525478,-0.032821678,0.7178273578708251,0.9999446,-0.010525283,-0.0044395197,-0.0067577166,0.43359828973063685,0.013248494666605166,0.08227315238500804,0.08601972474568896
0.20000000000000015,-0.011072358,-0.022004267,0.6343935279152765,0.9999387,-0.011072132,-0.0045053884,0.00033670527,0.4006717110408808,0.019041506112870192,0.1182477536872997,0.08601972474568896
0.22000000000000017,-0.011416226,-0.012551537,0.5536433188635969,0.99993485,-0.011415978,-0.004434621,0.006894112,0.3669693435313382,0.024239221464680768,0.15052556622032048,0.08601972474568896
0.24000000000000019,-0.011583887,-0.004409531,0.4783706872494293,0.9999329,-0.011583628,-0.004238082,0.012901515,0.3340428284852168,0.028899859254085274,0.17946812707031168,0.08601972474568896
0.2600000000000002,-0.011600637,0.0025196597,0.4248663311437573,0.9999327,-0.011600377,-0.003926649,0.018371347,0.3096497800832417,0.03338704519238021,0.20733355191829583,0.08570378066692051
0.2800000000000002,-0.011487212,0.008599439,0.3528354608568384,0.999934,-0.01148696,-0.0035097126,0.023443118,0.27542872241799626,0.03701740112800958,0.22987806241704128,0.08570378066692051
0.3000000000000002,-0.011263527,0.013532615,0.29245327074669875,0.9999366,-0.011263289,-0.0029968047,0.027955687,0.24547754768763907,0.04026258257648049,0.2500306393358395,0.08570378066692051
0.32000000000000023,-0.010950628,0.017513853,0.24083395495554694,0.99994004,-0.010950409,-0.0023984285,0.031978752,0.2186757666898503,0.043144537690317515,0.2679275807027053,0.08570378066692051
0.34000000000000025,-0.010566135,0.020689702,0.19619978490055318,0.99994415,-0.010565938,-0.0017238712,0.0355637,0.194379148443442,0.045687756065648275,0.28372096691052534,0.08570378066692051
0.36000000000000026,-0.01012503,0.023176828,0.15737609515259873,0.99994874,-0.010124857,-0.000981496,0.038751382,0.17219504087987214,0.04791715305138245,0.29756552227697936,0.08570378066692051
0.3800000000000003,-0.009640145,0.025071971,0.12352537471657186,0.9999535,-0.009639996,-0.00017891105,0.04157626,0.15186482685192754,0.04985702868743433,0.3096121500508619,0.08570378066692051
0.4000000000000003,-0.009122521,0.026457554,0.09401020121925954,0.9999584,-0.009122394,0.0006769232,0.04406857,0.1332042166576092,0.05153061172171321,0.3200051007575759,0.08570378066692051
0.4200000000000003,-0.008581652,0.027405046,0.06831320380646441,0.99996316,-0.008581547,0.0015796218,0.046255555,0.11606899507842498,0.052959782378509054,0.3288802505907966,0.08570378066692051
0.44000000000000034,-0.008025692,0.027976997,0.030780473801063853,0.9999678,-0.008025605,0.0025233214,0.048162114,0.09332592356533755,0.05384913978831352,0.33440316013960864,0.08601972474568896
0.46000000000000035,-0.007464044,0.027979001,0.021529408861351122,0.99997216,-0.0074639744,0.0035015168,0.049696308,0.08355247528101808,0.05494214449080369,0.3411907193837674,0.08601972474568896
0.48000000000000037,-0.006903594,0.027872704,-0.0053899583296397454,0.99997616,-0.006903539,0.0045088334,0.051070448,0.06564695301420395,0.055505515258393166,0.34468925187198896,0.08633566882445738
0.5000000000000003,-0.0063493373,0.027367951,-0.007303746586135621,0.99997985,-0.0063492944,0.00554077,0.052151315,0.059320162099331435,0.05629134564236924,0.34956925858645743,0.08633566882445738
0.5200000000000004,-0.0058052554,0.02687249,-0.013584057554698726,0.99998313,-0.005805223,0.006593312,0.053128466,0.0510811004543669,0.056885750687824595,0.3532605139414099,0.08633566882445738
0.5400000000000004,-0.0052718655,0.026313988,-0.02132210199599313,0.9999861,-0.0052718413,0.0076640793,0.05397059,0.04227427894677867,0.05731735799079602,0.355940795309327,0.08633566882445738
0.5600000000000004,-0.0047506667,0.025667474,-0.029092865967567286,0.99998873,-0.004750649,0.008750279,0.054668363,0.033570738612913466,0.057606952986805696,0.35773918024559426,0.08633566882445738
0.5800000000000004,-0.0042434325,0.024931103,-0.03623357571012063,0.999991,-0.00424342,0.0098490445,0.055223465,0.02529327821346295,0.05777089768605916,0.35875727683421227,0.08633566882445738
0.6000000000000004,-0.0037518665,0.024113754,-0.04247633526352909,0.99999297,-0.0037518577,0.010957586,0.055642847,0.01758218585368436,0.057822709903793706,0.35907903070832026,0.08633566882445738
0.6200000000000004,-0.0032774531,0.023228595,-0.04774710621235528,0.99999464,-0.0032774473,0.012073281,0.055935778,0.010486324680968917,0.05777413330494608,0.35877737002762344,0.08633566882445738
0.6400000000000005,-0.0028214026,0.022289945,-0.05207075163931644,0.999996,-0.002821399,0.0131936995,0.05611232,0.004006313977909021,0.05763555269145682,0.3579167844125687,0.08633566882445738
0.6600000000000005,-0.0023846421,0.021311693,-0.0555163717178928,0.99999714,-0.0023846398,0.01431661,0.056182545,-0.0018804045615185422,0.0574162873102606,0.3565551463869759,0.08633566882445738
0.6800000000000005,-0.0019678324,0.020306587,-0.05817016649361765,0.9999981,-0.0019678313,0.015439984,0.05615616,-0.007206885720626171,0.05712479370952411,0.3547449711152827,0.08633566882445738
0.7000000000000005,-0.0015713931,0.01928595,-0.06012043443855603,0.99999875,-0.0015713924,0.016561978,0.056042332,-0.012009551659316818,0.056768819922498936,0.352534373884277,0.08633566882445738
0.7200000000000005,-0.0011955313,0.018259674,-0.06145344234256978,0.9999993,-0.0011955311,0.017680923,0.05584964,-0.01632597399446049,0.0563554450778805,0.3499673160834275,0.08633566882445738
0.7400000000000005,-0.0008402703,0.017236268,-0.062249018273159054,0.99999964,-0.0008402702,0.018795328,0.055586055,-0.020192597367171154,0.05589116414157732,0.34708413145127387,0.08633566882445738
0.7600000000000006,-0.0005054752,0.016222969,-0.06258256495367596,0.9999999,-0.0005054752,0.019903842,0.05525893,-0.023645384927401866,0.05538186049311941,0.3439213557749219,0.08633566882445738
0.7800000000000006,-0.0001908785,0.015225805,-0.06251887802268156,1.0,-0.0001908785,0.021005262,0.05487505,-0.02671673528015155,0.054832984670263415,0.34051283689404815,0.08633566882445738
0.8000000000000006,0.00010389759,0.014249801,-0.06211844264434023,1.0,0.00010389759,0.022098506,0.054440662,-0.029438155428428953,0.05424947847686502,0.3368892634107852,0.08633566882445738
0.8200000000000006,0.00037932218,0.013299037,-0.06143310975729714,0.99999994,0.00037932218,0.023182629,0.053961504,-0.031838081837266774,0.05363588389633055,0.33307884104225927,0.08633566882445738
0.8400000000000006,0.0006359379,0.012376788,-0.06050941004073943,0.9999998,0.00063593785,0.024256783,0.05344285,-0.033943232419299675,0.052996355174341495,0.3291073676543112,0.08633566882445738
0.8600000000000007,0.00087434566,0.011485633,-0.05938951988562109,0.99999964,0.00087434554,0.025320226,0.052889533,-0.03577890205230687,0.05233465126046732,0.32499818632391053,0.08633566882445738
0.8800000000000007,0.0010951916,0.0106275175,-0.05811118389313548,0.9999994,0.0010951913,0.026372312,0.05230596,-0.03736879451383092,0.05165416812462962,0.32077238602440006,0.08633566882445738
0.9000000000000007,0.0012991551,0.009803815,-0.05670385430711089,0.99999917,0.0012991547,0.027412469,0.051696178,-0.038733125199192156,0.05095808257449086,0.3164496947314848,0.08633566882445738
0.9200000000000007,0.0014869387,0.009015486,-0.05519769894810321,0.99999887,0.0014869381,0.028440211,0.051063877,-0.039892676487724266,0.0502491844551851,0.3120474373835537,0.08633566882445738
